episode,method,seed,absence_days,start,goal,success,travel_cost,oracle_cost,regret,collisions,replans,planned_blocked_edges,expected_plan_cost,risk_sum,budget
150,no_decay,27550,100.17918060454386,34,0,0.0,43.24533404212876,10.802938422213908,32.442395619914855,2.0,3.0,2.0,5.406510268353495,0.0,40.90514223887433
150,fixed_hazard,27550,100.17918060454386,34,0,0.0,43.24533404212876,10.802938422213908,32.442395619914855,2.0,3.0,2.0,33.68005790298515,2.51320423418948,40.90514223887433
150,age_decay,27550,100.17918060454386,34,0,1.0,29.383505470651066,10.802938422213908,18.58056704843716,1.0,2.0,1.0,60.03883012669601,2.879711840367635,40.90514223887433
150,uncertainty_only,27550,100.17918060454386,34,0,0.0,42.314368441724234,10.802938422213908,31.51143001951033,2.0,3.0,2.0,36.89647892393932,1.8845806498985034,40.90514223887433
150,cemd,27550,100.17918060454386,34,0,1.0,10.905423248692706,10.802938422213908,0.10248482647879875,0.0,1.0,0.0,42.26961853602893,1.742455293740901,40.90514223887433
150,oracle_prob,27550,100.17918060454386,34,0,1.0,10.905423248692706,10.802938422213908,0.10248482647879875,0.0,1.0,0.0,55.99867246854331,2.505180512213923,40.90514223887433
151,no_decay,27587,105.74065873407508,35,13,0.0,60.57072882463177,10.93220352200597,49.6385253026258,3.0,4.0,3.0,6.446845326860869,0.0,41.131356163510446
151,fixed_hazard,27587,105.74065873407508,35,13,0.0,60.57072882463177,10.93220352200597,49.6385253026258,3.0,4.0,3.0,41.105228386603414,2.567287634055004,41.131356163510446
151,age_decay,27587,105.74065873407508,35,13,1.0,11.16647229497147,10.93220352200597,0.23426877296549975,0.0,1.0,0.0,52.80649857986977,2.3133347936054607,41.131356163510446
151,uncertainty_only,27587,105.74065873407508,35,13,0.0,46.56005502556544,10.93220352200597,35.62785150355947,2.0,3.0,2.0,32.91783183089768,2.509229855655728,41.131356163510446
151,cemd,27587,105.74065873407508,35,13,1.0,10.951978691859438,10.93220352200597,0.01977516985346739,0.0,1.0,0.0,29.78204295836499,1.0461146814725306,41.131356163510446
151,oracle_prob,27587,105.74065873407508,35,13,1.0,11.16647229497147,10.93220352200597,0.23426877296549975,0.0,1.0,0.0,49.36947680198223,2.1223891392783756,41.131356163510446
152,no_decay,27624,16.028241753023657,6,36,1.0,10.615166797118917,10.615166797118917,0.0,0.0,1.0,0.0,10.615166797118917,0.0,40.576541894958105
152,fixed_hazard,27624,16.028241753023657,6,36,1.0,10.615166797118917,10.615166797118917,0.0,0.0,1.0,0.0,21.367071580941857,0.5973280435457191,40.576541894958105
152,age_decay,27624,16.028241753023657,6,36,1.0,10.811463905045915,10.615166797118917,0.1962971079269984,0.0,1.0,0.0,18.686053631392692,0.4374772070192654,40.576541894958105
152,uncertainty_only,27624,16.028241753023657,6,36,1.0,10.945759403108273,10.615166797118917,0.3305926059893558,0.0,1.0,0.0,19.93115536468663,0.49918866453213095,40.576541894958105
152,cemd,27624,16.028241753023657,6,36,1.0,29.10166004146328,10.615166797118917,18.486493244344363,1.0,2.0,1.0,19.489505703884266,0.7487603637332486,40.576541894958105
152,oracle_prob,27624,16.028241753023657,6,36,1.0,11.027897028698845,10.615166797118917,0.4127302315799284,0.0,1.0,0.0,19.13474482795481,0.45038043329199784,40.576541894958105
153,no_decay,27661,50.51541816748825,6,36,0.0,49.378757485050535,10.963777415173954,38.41498006987658,2.0,3.0,2.0,3.2273312162071006,0.0,41.18661047655442
153,fixed_hazard,27661,50.51541816748825,6,36,0.0,49.378757485050535,10.963777415173954,38.41498006987658,2.0,3.0,2.0,13.186713471265886,2.582062066126352,41.18661047655442
153,age_decay,27661,50.51541816748825,6,36,0.0,49.6884801224104,10.963777415173954,38.724702707236446,2.0,3.0,2.0,7.881068704935068,2.487760392116367,41.18661047655442
153,uncertainty_only,27661,50.51541816748825,6,36,0.0,46.60281277588734,10.963777415173954,35.63903536071338,2.0,3.0,2.0,18.245802078956036,1.3671695256840426,41.18661047655442
153,cemd,27661,50.51541816748825,6,36,1.0,10.963777415173954,10.963777415173954,0.0,0.0,1.0,0.0,28.861410442866188,0.9943129459829018,41.18661047655442
153,oracle_prob,27661,50.51541816748825,6,36,1.0,10.963777415173954,10.963777415173954,0.0,0.0,1.0,0.0,31.928019353462666,1.1646801076827062,41.18661047655442
154,no_decay,27698,34.5664205832949,6,35,1.0,32.104357987741146,11.66496814207556,20.439389845665588,1.0,2.0,1.0,6.418609401257466,0.0,42.413694248632225
154,fixed_hazard,27698,34.5664205832949,6,35,1.0,32.104357987741146,11.66496814207556,20.439389845665588,1.0,2.0,1.0,19.077989734174434,1.641030783896644,42.413694248632225
154,age_decay,27698,34.5664205832949,6,35,0.0,47.46162883500775,11.66496814207556,35.79666069293219,2.0,3.0,2.0,20.62924288685676,0.8553932713170924,42.413694248632225
154,uncertainty_only,27698,34.5664205832949,6,35,1.0,11.986976714446524,11.66496814207556,0.32200857237096336,0.0,1.0,0.0,28.32277640976034,0.9075444275174344,42.413694248632225
154,cemd,27698,34.5664205832949,6,35,1.0,32.263595625350526,11.66496814207556,20.598627483274967,1.0,2.0,1.0,16.939985282558865,1.1282792867273845,42.413694248632225
154,oracle_prob,27698,34.5664205832949,6,35,1.0,32.70334592848226,11.66496814207556,21.0383777864067,1.0,2.0,1.0,26.031786693058905,1.4725667536642453,42.413694248632225
155,no_decay,27735,56.94895948611606,13,36,1.0,9.470622659885546,9.470622659885546,0.0,0.0,1.0,0.0,9.470622659885546,0.0,38.573589654799704
155,fixed_hazard,27735,56.94895948611606,13,36,1.0,9.470622659885546,9.470622659885546,0.0,0.0,1.0,0.0,40.34964201166533,1.7155010750988773,38.573589654799704
155,age_decay,27735,56.94895948611606,13,36,1.0,9.470622659885546,9.470622659885546,0.0,0.0,1.0,0.0,27.88569637648876,1.0230596509224006,38.573589654799704
155,uncertainty_only,27735,56.94895948611606,13,36,1.0,30.045901555996338,9.470622659885546,20.57527889611079,1.0,2.0,1.0,16.11206252334953,1.9142046968090278,38.573589654799704
155,cemd,27735,56.94895948611606,13,36,1.0,30.142281854462553,9.470622659885546,20.671659194577007,1.0,2.0,1.0,13.04154191456799,0.7684450665052666,38.573589654799704
155,oracle_prob,27735,56.94895948611606,13,36,1.0,30.583066990242628,9.470622659885546,21.112444330357082,1.0,2.0,1.0,12.430742532490846,1.2430933400577167,38.573589654799704
156,no_decay,27772,15.079683924154402,41,0,1.0,29.943136386360816,11.590029159578918,18.353107226781898,1.0,2.0,1.0,6.297845499522709,0.0,42.282551029263104
156,fixed_hazard,27772,15.079683924154402,41,0,1.0,29.943136386360816,11.590029159578918,18.353107226781898,1.0,2.0,1.0,13.105643926402895,0.756422047431132,42.282551029263104
156,age_decay,27772,15.079683924154402,41,0,1.0,30.174134505354925,11.590029159578918,18.584105345776006,1.0,2.0,1.0,5.657341653789978,0.6671219137059392,42.282551029263104
156,uncertainty_only,27772,15.079683924154402,41,0,0.0,46.731073497723926,11.590029159578918,35.14104433814501,2.0,3.0,2.0,9.892938680770094,0.5098179772615679,42.282551029263104
156,cemd,27772,15.079683924154402,41,0,0.0,46.292232091809666,11.590029159578918,34.70220293223075,2.0,3.0,2.0,16.33288787870252,0.04004834280504477,42.282551029263104
156,oracle_prob,27772,15.079683924154402,41,0,0.0,48.71058917526797,11.590029159578918,37.12056001568905,2.0,3.0,2.0,21.174252791756892,0.43203022809018277,42.282551029263104
157,no_decay,27809,15.7103323645795,0,34,1.0,10.544717186709786,10.544717186709786,0.0,0.0,1.0,0.0,10.544717186709786,0.0,40.453255076742124
157,fixed_hazard,27809,15.7103323645795,0,34,1.0,10.544717186709786,10.544717186709786,0.0,0.0,1.0,0.0,20.543039007192444,0.5554623233601476,40.453255076742124
157,age_decay,27809,15.7103323645795,0,34,1.0,10.741417843546765,10.544717186709786,0.19670065683697935,0.0,1.0,0.0,17.040580451511122,0.34995347822024214,40.453255076742124
157,uncertainty_only,27809,15.7103323645795,0,34,1.0,10.64405334283975,10.544717186709786,0.09933615612996505,0.0,1.0,0.0,19.885736063566917,0.5134268178181759,40.453255076742124
157,cemd,27809,15.7103323645795,0,34,1.0,10.74722142277136,10.544717186709786,0.20250423606157497,0.0,1.0,0.0,17.847486532309095,0.3944591727520961,40.453255076742124
157,oracle_prob,27809,15.7103323645795,0,34,1.0,10.74722142277136,10.544717186709786,0.20250423606157497,0.0,1.0,0.0,19.671595514350283,0.49579856064327343,40.453255076742124
158,no_decay,27846,134.47071479825598,1,41,0.0,41.20029383914039,10.963586426624342,30.23670741251605,2.0,3.0,2.0,9.860884000281125,0.0,41.1862762465926
158,fixed_hazard,27846,134.47071479825598,1,41,0.0,41.20029383914039,10.963586426624342,30.23670741251605,2.0,3.0,2.0,68.47234519559703,2.170794859085774,41.1862762465926
158,age_decay,27846,134.47071479825598,1,41,1.0,29.511962739411068,10.963586426624342,18.548376312786726,1.0,2.0,1.0,44.70172538462749,3.249912844102047,41.1862762465926
158,uncertainty_only,27846,134.47071479825598,1,41,1.0,29.68957551285648,10.963586426624342,18.725989086232136,1.0,2.0,1.0,51.84179870136223,3.3014380350608143,41.1862762465926
158,cemd,27846,134.47071479825598,1,41,0.0,42.10704296954113,10.963586426624342,31.14345654291679,2.0,3.0,2.0,9.316870412624205,1.022383499844509,41.1862762465926
158,oracle_prob,27846,134.47071479825598,1,41,0.0,42.10704296954113,10.963586426624342,31.14345654291679,2.0,3.0,2.0,31.435268840724955,2.1304631953968376,41.1862762465926
159,no_decay,27883,23.71644280930152,41,0,0.0,47.311719867786785,11.562996929048284,35.7487229387385,2.0,3.0,2.0,4.223802715607603,0.0,42.2352446258345
159,fixed_hazard,27883,23.71644280930152,41,0,0.0,47.311719867786785,11.562996929048284,35.7487229387385,2.0,3.0,2.0,10.508767576299185,1.0474941434485971,42.2352446258345
159,age_decay,27883,23.71644280930152,41,0,1.0,11.819740287668333,11.562996929048284,0.2567433586200494,0.0,1.0,0.0,21.404458202471105,0.5324843286001538,42.2352446258345
159,uncertainty_only,27883,23.71644280930152,41,0,1.0,11.725538531893053,11.562996929048284,0.16254160284476882,0.0,1.0,0.0,22.35245918654545,0.590384480814022,42.2352446258345
159,cemd,27883,23.71644280930152,41,0,0.0,47.43151403717098,11.562996929048284,35.868517108122695,2.0,3.0,2.0,20.25315404489796,0.5569596439830952,42.2352446258345
159,oracle_prob,27883,23.71644280930152,41,0,1.0,12.018798428587628,11.562996929048284,0.45580149953934423,0.0,1.0,0.0,26.083468945160405,0.7813705842540429,42.2352446258345
160,no_decay,27920,102.68860871472396,36,13,1.0,9.635596723701237,9.635596723701237,0.0,0.0,1.0,0.0,9.635596723701237,0.0,38.862294266477164
160,fixed_hazard,27920,102.68860871472396,36,13,1.0,9.635596723701237,9.635596723701237,0.0,0.0,1.0,0.0,62.591181749893984,2.941976945899597,38.862294266477164
160,age_decay,27920,102.68860871472396,36,13,1.0,28.10681550670528,9.635596723701237,18.471218783004044,1.0,2.0,1.0,58.85527462221157,3.150251504792875,38.862294266477164
160,uncertainty_only,27920,102.68860871472396,36,13,1.0,9.876767782516584,9.635596723701237,0.24117105881534684,0.0,1.0,0.0,59.302741072754024,2.7458874050131916,38.862294266477164
160,cemd,27920,102.68860871472396,36,13,1.0,9.89143008860118,9.635596723701237,0.25583336489994224,0.0,1.0,0.0,26.324169883488516,0.9129299886048517,38.862294266477164
160,oracle_prob,27920,102.68860871472396,36,13,1.0,9.88555598553669,9.635596723701237,0.24995926183545336,0.0,1.0,0.0,37.90693334878137,1.5567431868469268,38.862294266477164
161,no_decay,27957,130.6835601941188,34,2,0.0,59.36199766285066,8.757241210512705,50.60475645233796,3.0,4.0,3.0,12.008204432809332,0.0,37.325172118397234
161,fixed_hazard,27957,130.6835601941188,34,2,0.0,59.36199766285066,8.757241210512705,50.60475645233796,3.0,4.0,3.0,85.5914560509853,2.601428087511271,37.325172118397234
161,age_decay,27957,130.6835601941188,34,2,0.0,59.36199766285066,8.757241210512705,50.60475645233796,3.0,4.0,3.0,74.75872744174761,1.7747268603638382,37.325172118397234
161,uncertainty_only,27957,130.6835601941188,34,2,0.0,42.33192101143113,8.757241210512705,33.574679800918425,2.0,3.0,2.0,32.18063879688438,2.8434675205497775,37.325172118397234
161,cemd,27957,130.6835601941188,34,2,1.0,27.1733809813575,8.757241210512705,18.416139770844794,1.0,2.0,1.0,8.707334852640455,0.25722611806691875,37.325172118397234
161,oracle_prob,27957,130.6835601941188,34,2,1.0,27.1733809813575,8.757241210512705,18.416139770844794,1.0,2.0,1.0,26.921080173148255,2.0587232351742877,37.325172118397234
162,no_decay,27994,46.923700878123,0,40,1.0,10.442690868818781,10.442690868818781,0.0,0.0,1.0,0.0,10.442690868818781,0.0,40.274709020432866
162,fixed_hazard,27994,46.923700878123,0,40,1.0,10.442690868818781,10.442690868818781,0.0,0.0,1.0,0.0,39.77813936036356,1.6297471384191544,40.274709020432866
162,age_decay,27994,46.923700878123,0,40,1.0,12.822581251577285,10.442690868818781,2.3798903827585036,0.0,1.0,0.0,33.21059981499484,1.1326676979676424,40.274709020432866
162,uncertainty_only,27994,46.923700878123,0,40,1.0,28.957689953022495,10.442690868818781,18.514999084203716,1.0,2.0,1.0,9.35501388914713,1.4914055634429217,40.274709020432866
162,cemd,27994,46.923700878123,0,40,1.0,11.011965612609385,10.442690868818781,0.5692747437906043,0.0,1.0,0.0,26.460922590047268,0.858275387635438,40.274709020432866
162,oracle_prob,27994,46.923700878123,0,40,1.0,11.011965612609385,10.442690868818781,0.5692747437906043,0.0,1.0,0.0,33.618906101750525,1.255941138285619,40.274709020432866
163,no_decay,28031,80.31922319279784,41,7,1.0,10.878510625220589,10.878510625220589,0.0,0.0,1.0,0.0,10.878510625220589,0.0,41.037393594136034
163,fixed_hazard,28031,80.31922319279784,41,7,1.0,10.878510625220589,10.878510625220589,0.0,0.0,1.0,0.0,61.413840405403256,2.807518321121259,41.037393594136034
163,age_decay,28031,80.31922319279784,41,7,0.0,42.616987657887876,10.878510625220589,31.738477032667287,2.0,3.0,2.0,48.884309312151714,1.3146991810107047,41.037393594136034
163,uncertainty_only,28031,80.31922319279784,41,7,0.0,42.4753413165409,10.878510625220589,31.59683069132031,2.0,3.0,2.0,35.72000420582618,1.702519017801465,41.037393594136034
163,cemd,28031,80.31922319279784,41,7,0.0,42.616987657887876,10.878510625220589,31.738477032667287,2.0,3.0,2.0,24.221663439258176,0.003286553349146404,41.037393594136034
163,oracle_prob,28031,80.31922319279784,41,7,0.0,42.4753413165409,10.878510625220589,31.59683069132031,2.0,3.0,2.0,32.61235619735411,0.7690331641626752,41.037393594136034
164,no_decay,28068,38.46091514810965,41,14,0.0,43.414096100612134,9.815833712587487,33.59826238802465,2.0,3.0,2.0,8.45426239575247,0.0,39.177708997028105
164,fixed_hazard,28068,38.46091514810965,41,14,0.0,43.414096100612134,9.815833712587487,33.59826238802465,2.0,3.0,2.0,30.292119619555873,1.2132142902113001,39.177708997028105
164,age_decay,28068,38.46091514810965,41,14,1.0,9.909086171746324,9.815833712587487,0.09325245915883684,0.0,1.0,0.0,28.77011974836232,1.0478351987008885,39.177708997028105
164,uncertainty_only,28068,38.46091514810965,41,14,1.0,28.339227666077026,9.815833712587487,18.52339395348954,1.0,2.0,1.0,7.911840505374902,1.407770612402225,39.177708997028105
164,cemd,28068,38.46091514810965,41,14,1.0,9.903748048554865,9.815833712587487,0.08791433596737797,0.0,1.0,0.0,9.925411871335134,0.0012035457100149083,39.177708997028105
164,oracle_prob,28068,38.46091514810965,41,14,1.0,9.905042522139897,9.815833712587487,0.08920880955241017,0.0,1.0,0.0,18.94213951651679,0.5020609441320495,39.177708997028105
165,no_decay,28105,45.78265421745327,36,5,0.0,45.2578397112163,9.6369754355127,35.620864275703596,2.0,3.0,2.0,2.204056020847715,0.0,38.86470701214722
165,fixed_hazard,28105,45.78265421745327,36,5,0.0,45.2578397112163,9.6369754355127,35.620864275703596,2.0,3.0,2.0,8.389670827583263,1.7182263352043183,38.86470701214722
165,age_decay,28105,45.78265421745327,36,5,1.0,9.789076165779413,9.6369754355127,0.15210073026671367,0.0,1.0,0.0,30.076230833878274,1.1270641482277144,38.86470701214722
165,uncertainty_only,28105,45.78265421745327,36,5,1.0,9.7990391853977,9.6369754355127,0.16206374988500016,0.0,1.0,0.0,35.078854312486044,1.40443417372713,38.86470701214722
165,cemd,28105,45.78265421745327,36,5,1.0,9.736391920423467,9.6369754355127,0.09941648491076727,0.0,1.0,0.0,17.134140844585033,0.4109860513423089,38.86470701214722
165,oracle_prob,28105,45.78265421745327,36,5,1.0,28.10237397831051,9.6369754355127,18.46539854279781,1.0,2.0,1.0,12.260657152911154,1.0275509622529193,38.86470701214722
166,no_decay,28142,95.79622809970245,6,36,1.0,29.13257773181677,10.679495021582014,18.453082710234757,1.0,2.0,1.0,6.375823451136044,0.0,40.68911628776853
166,fixed_hazard,28142,95.79622809970245,6,36,1.0,29.13257773181677,10.679495021582014,18.453082710234757,1.0,2.0,1.0,38.07571795729143,3.2286929589602713,40.68911628776853
166,age_decay,28142,95.79622809970245,6,36,1.0,10.832694295599527,10.679495021582014,0.15319927401751343,0.0,1.0,0.0,48.94102588103814,2.1171295325243675,40.68911628776853
166,uncertainty_only,28142,95.79622809970245,6,36,0.0,63.67142154714827,10.679495021582014,52.99192652556626,3.0,4.0,3.0,36.19352986784842,2.793208917265329,40.68911628776853
166,cemd,28142,95.79622809970245,6,36,1.0,29.24316283819707,10.679495021582014,18.563667816615055,1.0,2.0,1.0,9.699118054234752,1.123990656890787,40.68911628776853
166,oracle_prob,28142,95.79622809970245,6,36,1.0,11.17510162551304,10.679495021582014,0.4956066039310265,0.0,1.0,0.0,46.209113232573124,1.9463339781700044,40.68911628776853
167,no_decay,28179,128.0273760850077,41,8,1.0,28.20698969612403,9.776367690397183,18.430622005726846,1.0,2.0,1.0,4.351389601659562,0.0,39.108643458195075
167,fixed_hazard,28179,128.0273760850077,41,8,1.0,28.20698969612403,9.776367690397183,18.430622005726846,1.0,2.0,1.0,30.837471245860534,3.6786224505834673,39.108643458195075
167,age_decay,28179,128.0273760850077,41,8,1.0,9.96864633407894,9.776367690397183,0.19227864368175673,0.0,1.0,0.0,53.84309925584751,2.437469606764921,39.108643458195075
167,uncertainty_only,28179,128.0273760850077,41,8,0.0,43.45861850391955,9.776367690397183,33.68225081352237,2.0,3.0,2.0,42.334626635286945,3.277311310145058,39.108643458195075
167,cemd,28179,128.0273760850077,41,8,1.0,9.883161045034823,9.776367690397183,0.10679335463763984,0.0,1.0,0.0,19.173895367476455,0.5161519068023129,39.108643458195075
167,oracle_prob,28179,128.0273760850077,41,8,1.0,9.883161045034823,9.776367690397183,0.10679335463763984,0.0,1.0,0.0,42.45587171541798,1.8095950372435086,39.108643458195075
168,no_decay,28216,49.133578369571886,34,0,0.0,65.5565925559133,10.5025579613327,55.0540345945806,3.0,4.0,3.0,13.74479342684302,0.0,40.379476432332225
168,fixed_hazard,28216,49.133578369571886,34,0,0.0,65.5565925559133,10.5025579613327,55.0540345945806,3.0,4.0,3.0,57.49302402880651,2.4304572556646376,40.379476432332225
168,age_decay,28216,49.133578369571886,34,0,1.0,29.410128928058878,10.5025579613327,18.907570966726176,1.0,2.0,1.0,24.349241691939508,1.7008747316988466,40.379476432332225
168,uncertainty_only,28216,49.133578369571886,34,0,0.0,51.848143852610875,10.5025579613327,41.345585891278176,2.0,3.0,2.0,17.331862476467222,1.624681483693191,40.379476432332225
168,cemd,28216,49.133578369571886,34,0,1.0,11.051215192212807,10.5025579613327,0.5486572308801065,0.0,1.0,0.0,35.95651786674185,1.383627926362725,40.379476432332225
168,oracle_prob,28216,49.133578369571886,34,0,1.0,10.951921567089796,10.5025579613327,0.449363605757096,0.0,1.0,0.0,39.33372551467325,1.5767668859768587,40.379476432332225
169,no_decay,28253,135.47333224408794,2,41,0.0,44.29461001912251,9.950137680385087,34.34447233873742,2.0,3.0,2.0,3.41853053879791,0.0,39.4127409406739
169,fixed_hazard,28253,135.47333224408794,2,41,0.0,44.29461001912251,9.950137680385087,34.34447233873742,2.0,3.0,2.0,23.5858019235817,3.361211897463964,39.4127409406739
169,age_decay,28253,135.47333224408794,2,41,0.0,57.22951169257888,9.950137680385087,47.2793740121938,3.0,4.0,3.0,68.94731337195381,2.08802194147919,39.4127409406739
169,uncertainty_only,28253,135.47333224408794,2,41,0.0,41.061655817229976,9.950137680385087,31.11151813684489,2.0,3.0,2.0,52.87084853232314,2.0732649768819678,39.4127409406739
169,cemd,28253,135.47333224408794,2,41,0.0,39.98560948812255,9.950137680385087,30.035471807737462,2.0,3.0,2.0,32.785472422007395,1.9955620189306207,39.4127409406739
169,oracle_prob,28253,135.47333224408794,2,41,0.0,39.98560948812255,9.950137680385087,30.035471807737462,2.0,3.0,2.0,47.63839018240771,2.294064110021613,39.4127409406739
170,no_decay,28290,95.29712498599102,36,5,0.0,62.55297470871176,9.545998221269945,53.00697648744181,3.0,4.0,3.0,5.2725952610650735,0.0,38.70549688722241
170,fixed_hazard,28290,95.29712498599102,36,5,0.0,62.55297470871176,9.545998221269945,53.00697648744181,3.0,4.0,3.0,33.76996723252236,3.166374663495253,38.70549688722241
170,age_decay,28290,95.29712498599102,36,5,0.0,45.25774180312143,9.545998221269945,35.71174358185148,2.0,3.0,2.0,14.99403166501202,3.1134436967094503,38.70549688722241
170,uncertainty_only,28290,95.29712498599102,36,5,1.0,27.90792814299999,9.545998221269945,18.361929921730045,1.0,2.0,1.0,41.733179628190925,1.8396607266940121,38.70549688722241
170,cemd,28290,95.29712498599102,36,5,1.0,27.911244831230825,9.545998221269945,18.365246609960877,1.0,2.0,1.0,15.750937411010863,1.135908611106219,38.70549688722241
170,oracle_prob,28290,95.29712498599102,36,5,1.0,9.57334185119779,9.545998221269945,0.027343629927845114,0.0,1.0,0.0,42.26453203279646,1.8161772323110372,38.70549688722241
171,no_decay,28327,134.9634105209928,37,6,0.0,42.06968854584918,9.760979727827863,32.308708818021316,2.0,3.0,2.0,5.408099947875033,0.0,39.081714523698764
171,fixed_hazard,28327,134.9634105209928,37,6,0.0,42.06968854584918,9.760979727827863,32.308708818021316,2.0,3.0,2.0,39.392989617946085,2.643269196561082,39.081714523698764
171,age_decay,28327,134.9634105209928,37,6,0.0,58.24780087306642,9.760979727827863,48.48682114523855,3.0,4.0,3.0,55.81119359432573,1.7573350591603167,39.081714523698764
171,uncertainty_only,28327,134.9634105209928,37,6,0.0,42.06968854584918,9.760979727827863,32.308708818021316,2.0,3.0,2.0,37.572665566755624,2.8388390751989694,39.081714523698764
171,cemd,28327,134.9634105209928,37,6,0.0,42.06968854584918,9.760979727827863,32.308708818021316,2.0,3.0,2.0,35.43777639853843,0.0,39.081714523698764
171,oracle_prob,28327,134.9634105209928,37,6,1.0,32.406340549243474,9.760979727827863,22.64536082141561,1.0,2.0,1.0,45.868717829530986,4.476676320532355,39.081714523698764
172,no_decay,28364,105.95950129793594,40,0,0.0,46.27522955112503,10.623377905731267,35.65185164539376,2.0,3.0,2.0,2.1663031151546295,0.0,40.590911335029716
172,fixed_hazard,28364,105.95950129793594,40,0,0.0,46.27522955112503,10.623377905731267,35.65185164539376,2.0,3.0,2.0,14.034296194378506,3.6263312186517402,40.590911335029716
172,age_decay,28364,105.95950129793594,40,0,0.0,60.751095204747045,10.623377905731267,50.12771729901578,3.0,4.0,3.0,48.33508618861039,2.4079953219391372,40.590911335029716
172,uncertainty_only,28364,105.95950129793594,40,0,1.0,29.1664890048569,10.623377905731267,18.543111099125632,1.0,2.0,1.0,10.957936169382645,2.7661900096770724,40.590911335029716
172,cemd,28364,105.95950129793594,40,0,1.0,29.281206973412115,10.623377905731267,18.657829067680847,1.0,2.0,1.0,28.171261173346387,2.1885811646258193,40.590911335029716
172,oracle_prob,28364,105.95950129793594,40,0,1.0,11.025287121719273,10.623377905731267,0.401909215988006,0.0,1.0,0.0,56.70807189305901,2.537932487296652,40.590911335029716
173,no_decay,28401,37.59945571028709,0,41,0.0,43.277815487198154,11.809197596766793,31.46861789043136,2.0,3.0,2.0,6.551739351231361,0.0,42.666095794341885
173,fixed_hazard,28401,37.59945571028709,0,41,0.0,43.277815487198154,11.809197596766793,31.46861789043136,2.0,3.0,2.0,22.156029512187885,1.1558733452560388,42.666095794341885
173,age_decay,28401,37.59945571028709,0,41,1.0,30.821747145204494,11.809197596766793,19.0125495484377,1.0,2.0,1.0,16.95498786627627,1.216988267947728,42.666095794341885
173,uncertainty_only,28401,37.59945571028709,0,41,1.0,12.240052613885421,11.809197596766793,0.4308550171186276,0.0,1.0,0.0,33.23289439511689,1.1662689878461923,42.666095794341885
173,cemd,28401,37.59945571028709,0,41,1.0,30.3297177087347,11.809197596766793,18.520520111967908,1.0,2.0,1.0,19.52349030345161,1.3078851220033267,42.666095794341885
173,oracle_prob,28401,37.59945571028709,0,41,1.0,12.185607410209368,11.809197596766793,0.3764098134425744,0.0,1.0,0.0,31.919134035158763,1.0963070347194108,42.666095794341885
174,no_decay,28438,108.72458292283346,7,34,0.0,78.65001455912595,11.66312047402997,66.98689408509598,4.0,5.0,4.0,11.612654679572056,0.0,42.41046082955245
174,fixed_hazard,28438,108.72458292283346,7,34,0.0,78.65001455912595,11.66312047402997,66.98689408509598,4.0,5.0,4.0,76.4046345041932,2.945089992028234,42.41046082955245
174,age_decay,28438,108.72458292283346,7,34,0.0,58.23761103762395,11.66312047402997,46.57449056359398,3.0,4.0,3.0,59.3999132433317,1.9013912286121606,42.41046082955245
174,uncertainty_only,28438,108.72458292283346,7,34,0.0,43.022892328321554,11.66312047402997,31.359771854291584,2.0,3.0,2.0,58.24117458440578,2.003091531757808,42.41046082955245
174,cemd,28438,108.72458292283346,7,34,1.0,30.089651215097067,11.66312047402997,18.426530741067097,1.0,2.0,1.0,35.80876626696151,1.863365142496074,42.41046082955245
174,oracle_prob,28438,108.72458292283346,7,34,0.0,43.1128461102922,11.66312047402997,31.449725636262233,2.0,3.0,2.0,41.83384323901115,2.7254844016979063,42.41046082955245
175,no_decay,28475,46.39813032742467,5,35,1.0,10.540710196554251,10.540710196554251,0.0,0.0,1.0,0.0,10.540710196554251,0.0,40.44624284396994
175,fixed_hazard,28475,46.39813032742467,5,35,1.0,10.540710196554251,10.540710196554251,0.0,0.0,1.0,0.0,39.34095201196933,1.6000134341897267,40.44624284396994
175,age_decay,28475,46.39813032742467,5,35,0.0,62.41303380733515,10.540710196554251,51.872323610780896,3.0,4.0,3.0,28.422638220018822,1.4916047164003423,40.44624284396994
175,uncertainty_only,28475,46.39813032742467,5,35,1.0,13.322009170476758,10.540710196554251,2.7812989739225067,0.0,1.0,0.0,34.63545641020682,1.1840804022072255,40.44624284396994
175,cemd,28475,46.39813032742467,5,35,0.0,45.569088804708215,10.540710196554251,35.028378608153965,2.0,3.0,2.0,15.465440969179266,0.36043078827569,40.44624284396994
175,oracle_prob,28475,46.39813032742467,5,35,1.0,10.659163494429844,10.540710196554251,0.11845329787559322,0.0,1.0,0.0,37.4701736762929,1.4895005656590588,40.44624284396994
176,no_decay,28512,18.666547046554307,7,41,1.0,29.06026370344762,10.645144707724054,18.415118995723567,1.0,2.0,1.0,7.574695665651804,0.0,40.62900323851709
176,fixed_hazard,28512,18.666547046554307,7,41,1.0,29.06026370344762,10.645144707724054,18.415118995723567,1.0,2.0,1.0,16.244904302839302,0.7569229762624007,40.62900323851709
176,age_decay,28512,18.666547046554307,7,41,1.0,10.769875977985066,10.645144707724054,0.12473127026101238,0.0,1.0,0.0,17.64181696375734,0.38177449920957074,40.62900323851709
176,uncertainty_only,28512,18.666547046554307,7,41,1.0,29.166846355205177,10.645144707724054,18.521701647481123,1.0,2.0,1.0,15.681761268307751,0.6738177689839017,40.62900323851709
